customer id,created_at,subscription_started
6HFSp8vrLDJi1RWY4d5S1Q==,26/11/13,
joh8+OZKuOcXNwGpeUdlZw==,26/11/13,19/03/2015
DEj/c52G/JJ+62tTN5y3gg==,26/11/13,
pl6zSPsDED3NSFMLUrmWpw==,26/11/13,
rZ8vkv0EhR1C0hamlUaDww==,27/11/13,
CA65wsEo4TN/zITYaA9ATA==,27/11/13,
J6Xqr9uIxF3WFzLWpkk0IQ==,28/11/13,
+hDoHi+acj9ShBOodnV1jg==,29/11/13,
EsXZBTOK0nGFMIrjJp74iA==,29/11/13,
VeLJ0GpyYYRulri7LU4f5Q==,29/11/13,
Oj0lXbSQKgABsJTCqiQUag==,29/11/13,
CitWYACX+i6oG/yXdPG6rw==,29/11/13,
2LAqhff/84Vrna2Ae20EaQ==,29/11/13,
LW94eqF3IVw6weFcgk54kQ==,30/11/13,
Yqfi2jEL25j7C2AQKmh24g==,30/11/13,
BjG6CJ/NKdcMLj0q5198yQ==,30/11/13,
qj+HT7hQ2JCL6a86aa9CiQ==,01/12/13,
QiOh1bngF92lFRWCkUDl0g==,01/12/13,
W7d+XG1FKu4oOETUd1bcBQ==,02/12/13,15/09/2014
4tCDpf0GawgtkwQhaTE+IQ==,02/12/13,
tENHEha1F8wwy57qNU4CPQ==,02/12/13,
YAOVDP/chpcJCaSUhhkgxg==,03/12/13,
fbGBviWraUR7aaGFAG2bAw==,03/12/13,
B9NOJBnGEhaoWiFWss+K5A==,03/12/13,
tfMO1VweCwyL6NJe2stvlA==,03/12/13,
hSDMO8CpUu0klY7zukfH4A==,03/12/13,
Z2AoUZ44kMv/jXljX4MJEw==,04/12/13,
alcSKnLSvV6KFWxniVL4iw==,04/12/13,
V068FRwyUsLrk9ZQTv3Fqw==,04/12/13,
hKL5lJevdB4z0v+p8FhXug==,04/12/13,
BF0ZfMOC4yMS7N27q3Lu1g==,04/12/13,
v4r3OZ21OKJN1enOSOVi0g==,04/12/13,
C0GJ0pEwP2W/Gt5heOE/qw==,04/12/13,15/01/2014
20GV+IuNroUulL/PDyzAuQ==,04/12/13,
axiIa8J4JHWCcElD9cZuuQ==,04/12/13,
kiDjNIGyN9nV0ZESaI9t1A==,04/12/13,
zApSHg9pWqBu0ROE+2Fqww==,05/12/13,
3652nHOQk/UiXOyvTVphLw==,05/12/13,
kwRzoC0DX2Kzw8JiiihEFg==,05/12/13,
xCwQH4nsV+VCMNYR901a4Q==,05/12/13,
PzfAEHg3SPjoV39zLXQFTA==,06/12/13,
SAFniXzEOy+5FCOPRdfbvw==,06/12/13,
xI6yfVsKKI9bvxVFwhjgAQ==,07/12/13,
SDOMgk9WHOEqbxwz2OpBJQ==,07/12/13,
R4F2WMifFdY01Ij6vnfU4g==,08/12/13,
Fj/XejuQUC4POqNePsFPrg==,09/12/13,
VhOBhgICBsKx2ZvkHI3JuA==,09/12/13,
nrOfSY+gg5s+0gtRn95sPA==,09/12/13,
sBzPTym1ewsb25QHBQ2yjQ==,09/12/13,
gWTKL+BHZ2KKwcaBPooIZw==,09/12/13,15/04/2014
/VcJKMdcybTiJIjhZh2Ebg==,10/12/13,
C5natxUZAyuRfcZBzdesWw==,10/12/13,
730w/X9nY9LAxTIpsn3i3g==,10/12/13,
cxbhH+eJYzlfurSoXQuPhQ==,11/12/13,
m0GS7ghpSQR8/GTYbYlcLg==,11/12/13,13/08/2015
pMB2GOkQgjwdPZWi5pbnXw==,11/12/13,
PNrRTF18Hh+jB3cqh2tC1w==,11/12/13,
EohiWkvc8RCf9a3KO9M3Uw==,11/12/13,
RVqc6eDI6KDHdF7s1qZL5A==,11/12/13,
Qq5YkkEH076Ma3t+PP1BZA==,11/12/13,
qL8NofkuhoeVQByygTce1w==,11/12/13,
vCZFItjMekf7Xo9gamATqQ==,11/12/13,17/03/2014
5aXR+mhx4+AbHLDUHcX/zg==,13/12/13,
rE/16Nz52qI8KTuW2Oqe9Q==,13/12/13,
MCcLeo99RWsV5l4pm1vxmQ==,13/12/13,
zLrvzEjNX47JMJFl6mlOsg==,13/12/13,
u5yvlgdtM12pxtNow4Xc0w==,14/12/13,
URP7v2xikBpBKy1dJNr/Yw==,16/12/13,
lnFioLLcBIOtPQ9H37HprA==,16/12/13,
EZl6q0bHVPuQ82udjk6vmQ==,16/12/13,
n6MVv/f64iYII2wqpSf72A==,16/12/13,
CvYnVNQfr0yr1ptostA2jw==,16/12/13,01/09/2017
dDItPqWNjGZDxVCK4KM69Q==,16/12/13,
oPGgaGxOz/v3leotKkKBfg==,16/12/13,
P2SyA0IThhVtXvksYABFxg==,17/12/13,
VFYTPmdFOkyG1jtQ0fi8Lg==,17/12/13,
41N8zOe21+0bVPmlhZhXFg==,17/12/13,
du3zrux4cL2/DRRqleYRzA==,17/12/13,
jf6M7lxGw8QvO/qTMDXXqg==,17/12/13,
VpXde/3wFwCYOmal8tV2mA==,18/12/13,
xaJkqCKJAYMxZzKF4k2d2A==,18/12/13,
HSIUQvLiFYwBdHcU+bsA9Q==,18/12/13,
4/xyUY8hOtHzntkwbaMisA==,18/12/13,
F0Y+xGUxfcBVjVpSNLe4ug==,18/12/13,
tOs5HM2xoiYp+/ijt5UMuQ==,18/12/13,
AwWG+nj8Gr26hdoWHZQ7CA==,18/12/13,
FVAcV0OlN251VohnFPHTbw==,19/12/13,
LozoUwSWT3OWnt5nxdZkmA==,19/12/13,
P58ZZF2R2iXD3BriNZmcxA==,19/12/13,
4eT9vOl7rT2SMPtgYWXcGw==,19/12/13,
YmwHcyfr4mb/bVnwZznzEQ==,20/12/13,
gtHEamAUGZeQ4W6tihcLmA==,21/12/13,
aWIDEeJ9ZDeyJuiSWAHWsg==,23/12/13,
eWfVUKMGpQJ2mRsZ3bTXLg==,23/12/13,
rqJQITj1WvKAmnKNYwjjSA==,24/12/13,
jZf0UEJN32RIt+/kFZ0qpg==,24/12/13,
MxohZPRg4+HUG/dZaeZM5Q==,24/12/13,
k0U13FgeWc9H1RIfsf5Bhg==,24/12/13,
1ORS9HEPMOCDJg2iLDRvkg==,26/12/13,
jQ7bPQZq0kgNH3qpZvD9Ug==,29/12/13,
vLkdWRhqoeYiEWJG/D/mLA==,29/12/13,
nBVmU9iJ03gRkVI2/u2GYA==,29/12/13,
W+XSuRPc9N2a0nWcLhUNkg==,29/12/13,
mrBUA6x4CMv7o9omZl96nA==,29/12/13,
cvsimCrGmFfLJDLxNYmDbg==,29/12/13,
rD9JN0LRTu4eTkrgDycE9g==,30/12/13,
u0HXunRuVRy65S0qqrT2JQ==,31/12/13,
u/rBjS7bkwZR2Gb0T8/LYg==,31/12/13,
QpF5+33yub6IVAei84prcg==,31/12/13,
A163bo4RmYeUc9uCUC0x3A==,02/01/14,
GXN16Y6sZeZdpf8Y7FEpeA==,02/01/14,
4rqWc/yKT2S76/wn8Nc60g==,02/01/14,
1/cfKESWZfnu/BFOXn0+ew==,03/01/14,
aWcy+/1iMbrF3xhfrlLozg==,03/01/14,
OW8vQPUosLz+tUa5FZFyRw==,03/01/14,03/02/2015
ZDVzFOHClPyixkGea21Zrw==,03/01/14,
cqbXOrkD/7e4H1/GeRA6fg==,04/01/14,
re1u4qKXUFImcKrRVrZUvQ==,04/01/14,
FrCtMpyyKKkAc1PTHaDa1Q==,05/01/14,
K5l3yNfG5CF7sp4vKi6vwQ==,07/01/14,
+jrJ57Xi7RdLwRBPHJ7Jtg==,07/01/14,
Mj5AP3nYzbJKJIAzj26p1g==,08/01/14,
D5deNNDboB/qxVPLndZIVw==,09/01/14,
X9KBcL0LkdCfAq6Zg7xn5g==,09/01/14,09/01/2014
Pj2rYOOnYhSu1KUCYD6GNg==,09/01/14,
BpnXL0dMMe/gAoFVRjzYqA==,10/01/14,
DnihsL5HTIb4BAldKQnBQQ==,10/01/14,
Abr3ZzXlP7orUzrQcSiDRA==,10/01/14,
4xDRb3G2hGhrPSSbuHKevg==,11/01/14,
Xwb3ruypqRuMq3myuDvdpQ==,11/01/14,
5A1TyhnNKPfa53No+rjfTQ==,11/01/14,
jTc6X0mze4JZaqqttWfm/w==,13/01/14,
l24Vjn6bdMj90gw/JZ2vFQ==,13/01/14,
hwKIlEZgNR1tLzXe51lwHg==,13/01/14,10/12/2014
FkcQ6FIaWzkwL4FjkvBbwg==,14/01/14,09/10/2017
ZdFBKQp96KXFrYyXLo5u/w==,14/01/14,16/11/2017
OJTel+CBsG5XSag+a+0jmQ==,14/01/14,
L/h+8sjg7EP1SIi5S51dBQ==,15/01/14,
wqpKVNTF9XKOEh83tARyuQ==,15/01/14,17/08/2014
dHB9BkxO7aEsO/LxgHpxmA==,15/01/14,
Jvz54ScCO1W8Has/6s9FqA==,15/01/14,15/01/2014
aWgkAEMYX2XyIJcpm4Zfaw==,15/01/14,
dDZ/eNcWg2zAme62SX+HAw==,15/01/14,
95nHclumgw9B8Kj4hsb/lA==,15/01/14,
VJnmMiRgXy6xNAavCvW3bQ==,15/01/14,
1zI1GZcNDjaA71+h7f4OVg==,15/01/14,
ZPvldsbIeX1bNR3LzR6Tvg==,16/01/14,
VlXPI75N2nCCyLs6jY+AFg==,16/01/14,
WKtcBeyN+j41oi3+cX2hDg==,16/01/14,22/06/2015
vt31VOtjfL6MB5uHnHnCmw==,16/01/14,
nQ/RTFbxVzLLiUvsI71qEw==,17/01/14,
TAOMJBWKoE9joN33HEYnFg==,17/01/14,
yB74Ds3j2UHRKcdOkdkdCw==,17/01/14,
s04kQhRLN1Ch5TPU5sxGiw==,19/01/14,
VcEWFrGusU1RZvArB+F+tw==,21/01/14,
snCnIPasLoqMU9loJD1ZcQ==,22/01/14,
Ab0UNb5DHhX/eUwA3oJ6wg==,22/01/14,
LlEFXn0J+XLEkzYUSZPggg==,22/01/14,
DP48kxqBrLo2WzNXaN0Nkw==,22/01/14,
0gk1mOO6vW3luZEkcvtC5A==,23/01/14,
3MBY1FDnVrJqsNinic2IYw==,23/01/14,
ZD+4bIFy+1bYiYSX62gsJw==,24/01/14,
Bk46Vkj7Sn+REVW9gfh/0g==,24/01/14,
qE8zrmSQ/gwTNbG1GA2S+g==,25/01/14,
Mo3oOeMIk6Z/xV7ivy/1rg==,26/01/14,
T9Rhy1afMMAx+flFgK+AwQ==,26/01/14,
hLGEIRxdkp2UNaNx61BcrQ==,27/01/14,
ZG5p1uEF01Hk4xouAqabDg==,27/01/14,18/06/2014
Hea3kJ0MsvpU9+Mh9QWkuQ==,27/01/14,
JnTOqT4yFKvOE+ByotwspQ==,29/01/14,
5xSQE3sX89HrLnKYslmaNA==,30/01/14,
86PMThuLSwQ4UFwKOO+tnw==,30/01/14,
cf+hdAfWbhNEQu67MtMw7A==,30/01/14,
HeWzCnLnOIYrnyXBEx8qmA==,30/01/14,
/XosnCn9OWKvwojA0OGq1A==,31/01/14,
YssbAshF7+QeT0G4wfyH/Q==,02/02/14,
cpQEso870ydhxmemaEU/TA==,02/02/14,
9cgLIP3uTmRf8xWlbxKnFg==,02/02/14,
2P/gCZu34smPjm5cN7r/og==,02/02/14,
1x2eSYJP3c62eiazTlvHcA==,04/02/14,
Rd36JR0lMPaGW+cqmYsD3A==,04/02/14,
Q7E25OEwk069p3aOPnKGcQ==,04/02/14,
Kq7mAwRQNny0I2yHVwwlqQ==,04/02/14,28/01/2015
pdzQQEhqZ5w/ZJ5yHYNR3A==,04/02/14,
KcstikNtgr9dvMp+oJ7cXA==,04/02/14,
UZNHKfMtNoQaF+Q+k5BIOg==,05/02/14,
TvWlZL5R5V1aG4YWipn1KA==,05/02/14,
SrNWTMCZ6zsxoWBC8GvTHg==,05/02/14,
FuZvDWdNsN7sUQdyQUzVsQ==,05/02/14,
FAg1j+an+TJ91BpWUawoTA==,05/02/14,
p00f8z6VEob4tBvZlfDF4A==,05/02/14,
r27XmFr0eO18Srk87ody3g==,05/02/14,
8HWuckoOqYLk8J8AOZCg5w==,05/02/14,18/04/2015
fNWh1GZIBIhe1QkvaP8YQg==,06/02/14,
giv6pAAg9dayMhORYLSLBQ==,07/02/14,
N23GLutLd33w8eWKkaeBjw==,07/02/14,
q6KxHQHDdC13pDkSdnMVeQ==,08/02/14,
LY/kLeL4M1gfqgd/eIMp+g==,09/02/14,
CLlP2Y7mOmDF0ZFknc/img==,09/02/14,
BCrsnmBBVfLwbAoWxfm6Bg==,09/02/14,
UeIDjjg+z8lTvxq1oHR8Yw==,10/02/14,
u8TNM/+Lws/f9mVX29hKhQ==,10/02/14,
xVxu6gc0XEVaEAWXaHph0g==,10/02/14,
KfgWktmvh8iCaq/Kj/Xa0w==,11/02/14,
4oagSyC8UgdIIHif1et49g==,11/02/14,
sfs3JqWoJXMvmiXiEEJsSg==,12/02/14,
zcxoakNNCe0k5Lc21ZOFjw==,12/02/14,
69WLij8dcvQgYgHaYvsSBA==,13/02/14,
kYGnRzbTuGNF2tvJDik5Dg==,13/02/14,
Kj6VOl49geZ5RbzlUZ+EyA==,13/02/14,13/11/2014
TAMD/7GTvV5mB4kJoVJoqg==,13/02/14,18/12/2014
nCXcKLlOUibxmDMw3EIc7A==,15/02/14,
svE4S4/rBNLemoUSTcZGEw==,15/02/14,
8eH9npf1k3nteb3yWNVQQg==,16/02/14,
mlhZuPdigMl8DBhaGdFwFA==,16/02/14,
0/AQ1rw5K5BPY85XkokbcQ==,17/02/14,
TUGdW0J06o+q9PN0ELl71g==,17/02/14,
f2TwyrKN3meB9DD8zwnz0g==,18/02/14,
gH/VBVeN9i/fyH+tiNjg3Q==,18/02/14,
v7JrUTt6ZARIx5w73W0rsA==,18/02/14,
MvhLWXYp832e9T1xT85voQ==,18/02/14,19/06/2014
B220BYxZxzkMTO7GFkbqMw==,18/02/14,
phQ9r+EOsw5Igy86CSZ04A==,18/02/14,
dR2NRptPVQhpAEfWXL2sGw==,18/02/14,
3PcCNW6MnHjD/T6H8NiJbw==,18/02/14,
1Nz3CaltyhJ9BCnXPEQ6+w==,19/02/14,17/06/2014
MgJ07ot/LoqC030H9kwOCw==,19/02/14,
THTc/qyQ32mu1cipASXmlg==,19/02/14,
eZIwjYn/a0O8GXyO+b2TSw==,19/02/14,
yL4HHcH6QGLXY4u3ydF6+w==,19/02/14,
cPo+Ou1eXaRfARTAD637QQ==,19/02/14,
hRM1H/fxCw8VbJ0fZp4SEA==,20/02/14,
j3stkQBXf3eqj7tPUcA2bg==,20/02/14,
BsdlkC315q+ShkFH4Zlfow==,20/02/14,
bcSjHbYNPaax1HcxVhmVLg==,20/02/14,
c+smrU4MnT9Ke97eeFa3mg==,20/02/14,
vKMU7Won6xp86ENN5U40Uw==,20/02/14,
fnpBuBALUmbV/+YyIR+Oyw==,21/02/14,
gnz0vC8o9z4kwVHK0751Zw==,21/02/14,
GPw7bMHlXM6od8Fh4um6Jw==,21/02/14,
gHwvoT0hAxkEPbfIDXz7AA==,21/02/14,
JeLQMX6JIhDwv+1rGpbR5g==,22/02/14,
56KaF/cUTpv1KTL8fG+fkg==,22/02/14,
lZb+9+KQhqarM7QuMmyacw==,22/02/14,
XAwwB/GvJ+EZEILhKiewuA==,22/02/14,
HbzKUmL0laQdqUWyhR7S3g==,22/02/14,
EUzaxTH1CeOrBKLKrelzuw==,22/02/14,
t82lGnsxt3/i1cHuGfM0lg==,22/02/14,
IyNir+94fmIuTRSNdjBEWg==,23/02/14,
rvJrvKNAv+yj5ROK/xZcWQ==,23/02/14,
z67fjSX+5heb/EvLZLu/vQ==,23/02/14,
RR4Q3o4vsYqfeVZ5tS3J9g==,23/02/14,
eOAF3gxKnI7CV700GBqZIw==,23/02/14,
24FyF8XZsZaqOc/rDOiJ5A==,23/02/14,
rizZk4hz8yqTtshYv2Lyaw==,24/02/14,
tJwh4yQcow/c1FdY9Eq+Bw==,24/02/14,
u4O3K/VF43bz/5RDvaOUIQ==,25/02/14,
u+KXekxbE233UolNk7RMcg==,25/02/14,
nd7Qi2zdTveF62zJqlfAdQ==,25/02/14,
BYVZFjN3rCXVMQ6MLIswTA==,25/02/14,
s2M7iNMFef+cLpFUsMeVIQ==,26/02/14,
n/r9veJWfTOjfJou23AFLg==,26/02/14,
CCnKsU/T8kRGUqnPK3eXMg==,26/02/14,08/01/2015
q6DF4Zi6RBUYJFe16vplWw==,26/02/14,
J4THYtp4TZrezmRf+eYWNw==,27/02/14,
eqyn7SWpKQ4ZU6aeQB2STA==,27/02/14,
snFS4Tte2bYUeKE4TXub8g==,27/02/14,
wH0QGRP+SYLpCHTWdH5OWQ==,27/02/14,
nkrvFCNGh1p/E/SkJSamnw==,27/02/14,
Vajs/AJabkNAcB0YNU2CNQ==,28/02/14,
P8kLg2DsmEvKnvcz3Dy2Eg==,02/03/14,
Gd805aTL25x6QazT+9cSIg==,02/03/14,
gnQ/MXedIWei+zp+fsl5vA==,03/03/14,
XamULan7T+DXfrMr1hZeQw==,03/03/14,
tCoyNQFyzTY3AiahA6riEw==,03/03/14,
5g60wPztq0lrz3+20kDdQg==,03/03/14,
ReRC5LuOIxs8qQBV+lSL7g==,04/03/14,
afAMZohg3SoCxhKJHdx2LQ==,05/03/14,
0QYWEDPaJM6wegED/YN0Mw==,05/03/14,
Qt9ZrwHpLaeLSyZLr5cvjQ==,06/03/14,20/06/2014
cQqtOtpRyLMY+ScILYyubQ==,06/03/14,
i7dLlF7TLKKy+NpgDiR9IA==,07/03/14,
A7DbjJcUMqXo0WOJcXanzA==,07/03/14,
lN+H6A5AA8h22Rwtqgt/lQ==,07/03/14,
xT6RK18fnzVjSAYfBlgo+g==,07/03/14,16/05/2014
cUy3R42YsctR0fX1FfBgxw==,07/03/14,
DL/23XXfH0Pjq65Antip/Q==,08/03/14,
wFLlkLDSzDhj9C1QHX1IVg==,08/03/14,
fVBH9XDmwFxAQPCKoLHjpQ==,09/03/14,
VndJi6KmFC39OqXNyLtofA==,10/03/14,
5/nvWrJ5iAke17osrkA4Tg==,10/03/14,15/05/2014
Ft2MlCrWML5+WhK2gbP1xA==,11/03/14,
A5Cv+caO63tk++viHIeN4w==,11/03/14,
LqxCQk0SQ2vdaluKiEgMww==,11/03/14,
/z1l8AVIxODBibsBgl+DLg==,12/03/14,
PcwIBhJ6xoeLmQoHnk+Mdw==,12/03/14,
d6TfGr5xg8QwK85P0SDiFg==,12/03/14,
8p6GL3MHxOtjWwu5j9uvYA==,12/03/14,
QTLpapBTSty57NwJ5z0Q1w==,12/03/14,
jM+ElzSZOr42k2DRbSYjKA==,12/03/14,
le3KkrHoRgc++5QkcWY3SQ==,13/03/14,
7PkGqZ+w1m966hDFUEuIyw==,13/03/14,
v0U/JhQAMHi+tnJlQzTOFQ==,13/03/14,
zzt4TIWTiQBDsX4kCIEl1A==,13/03/14,
DaRK81jo/LamwgQGAhctjQ==,14/03/14,
LXEUTtqFds9gU8Xnwr5oEA==,14/03/14,
sGy7h0zjcXf23N9pC1rEkA==,14/03/14,
Wiy0QcGPZTWp+3ZSUTRdDw==,14/03/14,
Lci9kdVmysGryIkXynHh7g==,14/03/14,
ah7j8jKHtFK/xzXqA4HdxQ==,14/03/14,
xBP39TnzlCVZdwXJFCqUsA==,14/03/14,
HgCZbXCkn/hegmlpNwnEkA==,15/03/14,
yCFnaEIiiYH5uWGGMrJydA==,16/03/14,
9Kqm+FqKmlzAY7axCf51og==,16/03/14,
knA7QPSXjFQSL27O23gVRg==,16/03/14,
+kXgRBI4bq751gO8NJtQZQ==,16/03/14,
1W+sT8B0N5dpuG534AQi3A==,17/03/14,
Sjz/4AU5fUz/3uBE8cjTDg==,17/03/14,
TPBiUswh1JbnVK1xhdBhfQ==,17/03/14,
f7VqRuAi94D53o+9cqoJGw==,17/03/14,
GtMaj9Zj1j9JC95gk4Iceg==,18/03/14,
DYtegEFBsil7Zd9v9snOJw==,18/03/14,01/07/2014
0gO74bniQqA0s3a6/aFamQ==,18/03/14,
zVCmZA1ihJkpBdxEf9dwHQ==,18/03/14,
31Zl3wcoBTNMFMoMebvnlA==,18/03/14,
Vw9v9SKOWrQ69FVVyHEJmA==,19/03/14,
Ji89Zl8+vgu3ryoQROqdIw==,19/03/14,
+E9IANE3QamN35vEblg1XA==,19/03/14,
qT3dwf1nw6ZAn6+1gB19UA==,20/03/14,
Nsx29txX9Qvb2oL5Kv8blA==,20/03/14,
uv0bdcXwzrgQUKhTyfqpEQ==,20/03/14,
qo2j5g+2XNoq5rIgJoxJZA==,20/03/14,
BD6k60jTFLkelftQUtPY8A==,20/03/14,
AZKt7BoWsFZdw/cLXSNaQA==,20/03/14,
PGMCHfMuEmqNzxFdB+I/WQ==,20/03/14,
RkH2PddWKF9VDGNhydouMQ==,21/03/14,
leKzvDd6sywm4BAwDOAIGw==,21/03/14,
xNhWFWssYpMUue3RNSP+jg==,21/03/14,
WglIY0N40YsH4WFcD5Uwdg==,21/03/14,
zfA5oXLCk18xWn1M7Jl8NQ==,21/03/14,
l480YgMjpJvqxEwEbLIReg==,21/03/14,
DhmousY/l6UTBj3LmmREKw==,22/03/14,
5/7ZiN1fKkS7YFv/0PbBnQ==,22/03/14,
Ep5HYFmfmc0oQbehnQPgfg==,23/03/14,
02NoFDVdhzRSfWTZoimsww==,24/03/14,
ELOhkIJpI3ADScyWl56LSA==,25/03/14,
aOCTfQ8g9j1G8GbLQsBIoA==,26/03/14,
bqEwHHaidSFV+T/1FEOtAQ==,26/03/14,17/05/2016
bhiNyHSlx77oCIUvkCDAyQ==,26/03/14,
vxX8ZHOji3nAojPpxlgXdQ==,27/03/14,
eYz8Fppm6xCqgU+KRdXvQg==,27/03/14,
IIclWdlXIsnWpx2XPBoAtQ==,27/03/14,
61BT99JAPISoSbBAAUkDrA==,27/03/14,
tOmW91vfTCggn+ukaT/yKA==,27/03/14,
ymA3tZdMWw2sRAvN+ymbzg==,27/03/14,04/03/2016
BCiGgphpRwt19j3d/X6dnQ==,27/03/14,
cgfMSaqCPKkMAVqs9OnBYQ==,27/03/14,03/05/2016
0T3ahVAuGNrEvKjExCm4bA==,27/03/14,
26D/AjE71GfOnVLfjWyA5g==,27/03/14,02/07/2014
MveRQogSaW7nzo8WHs1JDA==,28/03/14,
trSGOeRieseBPzUB2o5EZQ==,28/03/14,
4cLlXMV1osyzDnu6/AEbAw==,28/03/14,
7+e+qkTW4UwwQy1DslIrog==,28/03/14,20/09/2016
Y+a8Ug7cuqlURrVpDZifMA==,28/03/14,
GtkyZ5EN+cmU6ujlH1J8ew==,28/03/14,
WJhJP730pEokCEAhsiFfhQ==,28/03/14,
xHo7oseTtbniEmD5A8N9TQ==,31/03/14,
hhWKazkkZwoy2tZbvEG9lQ==,01/04/14,
8mcZknZnNuruUBih3nFshg==,01/04/14,
EK2oggm8Rlqg69YbwkhzPg==,01/04/14,
FrXmC4A/s5JeqIgz/zmMrw==,01/04/14,
dqJxxkoxVzKqVu63J3pj1A==,01/04/14,
EQhKrwpfyVYUJaJUohn29g==,02/04/14,
oI/jHDvSw7E4idXK8fes6A==,02/04/14,
J79iJiE88ojfv2L/wCutTw==,02/04/14,
B2/pN+WcJSMl4qdgri5NNw==,02/04/14,
zvdi7Ov9b/Rjzk+wXwldkg==,03/04/14,
oi7eXXA1MvKB85OlRZVx/Q==,04/04/14,
B4HIK1DRWHkb/gM+Yxrx8A==,04/04/14,
K9BxWtZEG/6BxmRMDFACBQ==,05/04/14,
+3sYULqW5CfgFATD7YBcwg==,05/04/14,
p5PTB0QWFa9qqtdJenXeWQ==,06/04/14,
9ioUUg1oTuxAgMa9TGQ7JA==,07/04/14,
68gt3Kp5DWa7pmUxHq0wRQ==,07/04/14,
JR6jmR/RZb/SMapTzUOZaA==,07/04/14,
1KTM3fqR3LM7MPCx4hDJ6w==,08/04/14,
4fVEjxYBh7y0xKyqz7NFbA==,08/04/14,
h8UnysEiaJAcZKP1aQL+aw==,08/04/14,21/05/2015
ajeIfStVyHrUXavzzrlosA==,08/04/14,
cjvQH2VwjcqwVI0A14sHQQ==,09/04/14,
OvagE//Ki34izlfQAJC3VA==,10/04/14,
8/IiZNust+qFDyEI0Li98w==,10/04/14,
45TE/PSFiuuHeplIbJyUGA==,10/04/14,
CXomYyaZGpkcd9IDFgyFYw==,10/04/14,
ONwc+7wpM21uncdulHXU5g==,11/04/14,
3TOiH3tdHjmuZrZ756bSUw==,11/04/14,
sW1odx5mvPY4bfmTaBVJNA==,11/04/14,
KVC2r9GlQEXAZZriNoiTyA==,12/04/14,
lR/06YcoSJqzlJt3oRUH4g==,15/04/14,
jbe4oALt8LgYN7HTR6NlfA==,15/04/14,
XMV4aIj80p/q2SZRqd3ZwQ==,17/04/14,
p2exOThg3n2zWplUsaovnQ==,19/04/14,06/01/2017
Q+D2X6GYKcK6EMweBPaxRw==,19/04/14,
Hexp/UMjZfev/llqUJZeKQ==,20/04/14,
GBz0HON8+RKOHZWJZmHFyQ==,20/04/14,
jN4mL6iGGPCXR+EXNdC8CQ==,20/04/14,
xKOdLa4KYY9P9G00i57ttw==,21/04/14,
Re+mI/YRGl5BBkHGuGyF6g==,23/04/14,
mZxoOPRrmlcvyCPuBZDdFQ==,23/04/14,
LLHjhOCQYDPpHEeVx1rm+w==,24/04/14,
OenRMOaTZEHYXot+KIYIIw==,24/04/14,
BQVT1AGW7xCf/zfLtAqvKA==,25/04/14,
DBTZ4SUNp2mBtfrHNCJ/Cg==,25/04/14,
RFRIz7ia/Y6STa7IpT3dFg==,25/04/14,
jvk/f0d6pGdDJLVR7mhSnw==,27/04/14,
ZAiKxARZMi9fqmXsr813zw==,27/04/14,
ZolAEmcPvFUyykTy+H74SA==,28/04/14,
gY6bCbq91l0TCtrZpMqSdA==,28/04/14,
JJuWvWadWE3kJcyHYdLKnw==,28/04/14,
hy+z+wlxYnvR4+uFKQChdw==,28/04/14,
n519A2voLjyMNzs2RtP/jg==,28/04/14,
OaHa/F+FdrR9YV8S3pMuCQ==,29/04/14,
+b7LT8mDpDqR4YLHnMXpnA==,29/04/14,
kYNuopLmiIY9UWWuMq74/w==,29/04/14,
O4ejdL8FISgx3eIEY39Wyw==,29/04/14,
D9SJBcAe/lfgbO8E49cQOA==,29/04/14,
qdqwFbXr9vzoyI4NOHwFfQ==,29/04/14,
53WiDwVTwIAQoRPJxn3lRA==,30/04/14,
GmICbmsDW1FoJnKTKHahGQ==,01/05/14,
roUrp651+kxcfRhqYfzOkg==,01/05/14,
fcZIVzAl5FrWU+U1+r/Rrg==,02/05/14,
lySUoumqVAxTza2rDKpAHA==,02/05/14,
9M+reSDpyxdqs7TjJNhfYw==,03/05/14,
qzlCiK7UZYi9yQv0tUHsDQ==,03/05/14,
dRRNnIeAYIQl3TS/r3uW8A==,04/05/14,
PueBHTmK4iQPXT8GhOy40w==,05/05/14,
zMt+xwToKLmQaOwbnPH8Aw==,05/05/14,
h77aJW+0WAMuLKaJdMw6zA==,06/05/14,
JyMVjQ/4WnOzh99eKAnwvA==,06/05/14,
2h5zK8K3zl2v2mv8WKS17A==,06/05/14,
ae4RRyLj598ETE6uwR/3fA==,06/05/14,
PyeYQY5LrRLvBjy5MAgFvQ==,07/05/14,
4qlfCF/PvmedaRWSHOZgPw==,07/05/14,
gDriN9Lfi93nvL2HI5bRkg==,07/05/14,
5kyq/45cA5mrc8n+Hje9eQ==,07/05/14,
wEpe0DIGRNWqhf1IfcbzsA==,08/05/14,
A3oV8DJG8HUZOyopW6TEZg==,08/05/14,
7g+Cf+RckclWus/XjZHUew==,08/05/14,
5nHtT7uVJCZVhEPggnt+qQ==,10/05/14,
nt+pnBXihFlluRs44rExHA==,10/05/14,
gMfEBygeLqZyaWoBR9n7Eg==,10/05/14,
jvqQFaTvRjKpVOgg7Kg0rQ==,10/05/14,
ScOBbdht76C49Pb6f/jvXg==,11/05/14,
OvPZT7YlmhU83j8AmwKoGg==,12/05/14,
8TuHB6jqHaI+EMk7Z77HDw==,12/05/14,
